url,listing_id,zipcode,monthly_rent,bedrooms,bathrooms,square_feet,walk_score,transit_score,deposit,latitude,longitude,neighborhood,nbhd
https://www.apartments.com/803-cameron-st-indianapolis-in/y266sws/,y266sws,46203,1400,3,1,1373,60,38,1400,39.72514,-86.14582,Garfield Park,Garfield Park
https://www.apartments.com/1916-windy-hill-lane-indianapolis-in/6rzkr1t/,6rzkr1t,46239,1595,3,2,1402,11,0,1595,39.74365,-86.03515,Raymond Park,Raymond Park
https://www.apartments.com/2358-shoemaker-court-indianapolis-in/d2kbl1h/,d2kbl1h,46229,1550,4,2.5,1664,1,0,1550,39.80275,-85.9655,East Warren,East Warren
https://www.apartments.com/4506-4508-e-16th-st-re-integrity-indianapolis-in/bphtgpc/,bphtgpc,46201,600,2,1,552,49,33,600,39.78906,-86.09306,Near Eastside,Near Eastside
https://www.apartments.com/926-n-california-st-indianapolis-in/rlt7dl3/,rlt7dl3,46202,2250,4,3.5,2000,78,53,2250,39.78015,-86.16958,Circle City,Circle City
https://www.apartments.com/9115-bainbridge-drive-camby-in/jp8nq55/,jp8nq55,46113,1595,3,2.5,2328,36,0,1595,39.63974,-86.32278,Camby,Camby
https://www.apartments.com/near-eastside-4br-house-indianapolis-in/2kkgebb/,2kkgebb,46201,775,4,1,1794,48,36,775,39.78434,-86.10568,Near Eastside,Near Eastside
https://www.apartments.com/2115-ringgold-ave-indianapolis-in/dp42tdl/,dp42tdl,46203,800,1,1,852,72,38,800,39.73911,-86.14219,Garfield Park,Garfield Park
https://www.apartments.com/7753-danube-st-indianapolis-in/g5cp0ty/,g5cp0ty,46239,1575,4,2,1486,13,0,1575,39.72267,-86.02943,Five Points,Five Points
https://www.apartments.com/8403-gates-corner-dr-indianapolis-in/te922db/,te922db,46113,1940,4,3,3000,9,0,1940,39.64248,-86.3099,Indianapolis,Indianapolis
https://www.apartments.com/8851-springside-ln-e-indianapolis-in/6csyztr/,6csyztr,46260,2192,2,2,1150,67,35,2192,39.9148,-86.2009,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/5822-southern-springs-lane-indianapolis-in/gg17ljw/,gg17ljw,46237,1695,3,2,1400,5,15,1695,39.64697,-86.067,South Franklin,South Franklin
https://www.apartments.com/the-lakes-apartments-indianapolis-in/q6q8mgw/,q6q8mgw,46268,1171,1,1,750,73,34,1171,39.91497,-86.20407,College Park,College Park
https://www.apartments.com/8317-becks-mill-ln-indianapolis-in/yv688jv/,yv688jv,46113,1805,3,2.5,2336,31,0,1805,39.64236,-86.32392,Indianapolis,Indianapolis
https://www.apartments.com/8825-browns-valley-ln-indianapolis-in/f79f1jv/,f79f1jv,46113,1790,3,2.5,2494,6,0,1790,39.63538,-86.31756,Indianapolis,Indianapolis
https://www.apartments.com/3121-e-michigan-st-indianapolis-in/5m4yr4q/,5m4yr4q,46201,575,1,1,650,52,41,575,39.7744,-86.11104,Near Eastside,Near Eastside
https://www.apartments.com/2027-broadway-st-indianapolis-in/l99r29g/,l99r29g,46202,2500,5,4,2700,59,49,2500,39.7947,-86.14561,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/2043-lohr-drive-indianapolis-in/n3clcfm/,n3clcfm,46214,1495,3,2,1245,14,20,1495,39.7933,-86.28036,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/7248-eagle-bay-n-dr-indianapolis-in/7wtggfw/,7wtggfw,46254,2085,3,2,2102,26,31,2085,39.83286,-86.28895,Eagle Creek,Eagle Creek
https://www.apartments.com/3-br-2-bath-house-714-north-tremont-st-indianapolis-in/ys1vylv/,ys1vylv,46222,1100,3,2,1430,54,36,1100,39.77708,-86.20143,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/1245-n-gibson-ave-indianapolis-in/6efptes/,6efptes,46219,1745,3,1.5,2296,29,35,1745,39.78556,-86.01556,East Warren,East Warren
https://www.apartments.com/835-camp-st-indianapolis-in/4c4vlbj/,4c4vlbj,46202,1400,2,1,1000,78,52,1400,39.77903,-86.17001,Circle City,Circle City
https://www.apartments.com/the-historic-bauer-indianapolis-in/ser87c4/,ser87c4,46208,620,1,1,725,74,49,620,39.82304,-86.15747,Crown Hill,Crown Hill
https://www.apartments.com/450-massachusetts-ave-indianapolis-in-unit-201/mcgjntk/,mcgjntk,46204,1095,1,1,614,98,65,500,39.77354,-86.15162,Chatham Arch,Chatham Arch
https://www.apartments.com/7745-solana-dr-indianapolis-in/pr42e1t/,pr42e1t,46240,2418,2,2,1102,14,22,2418,39.89702,-86.12034,Keystone,Keystone
https://www.apartments.com/11634-rosswood-blvd-indianapolis-in/wtnenxl/,wtnenxl,46229,1795,3,2.5,2122,0,0,1795,39.80141,-85.95809,East Warren,East Warren
https://www.apartments.com/3-br-1-bath-house-8524-georgiana-ln-indianapolis-in/796jkww/,796jkww,46226,1050,3,1,864,51,35,1050,39.83584,-86.01789,Far Eastside,Far Eastside
https://www.apartments.com/442-parkway-ave-indianapolis-in/ek8mt7q/,ek8mt7q,46225,2295,4,3,3100,75,40,2295,39.74926,-86.14994,Bates-Hendricks,Bates-Hendricks
https://www.apartments.com/1629-hoefgen-street-indianapolis-in/hynbrv3/,hynbrv3,46203,1175,3,2,1000,38,37,1175,39.732,-86.13137,Near Southeast,Near Southeast
https://www.apartments.com/550-fletcher-ave-indianapolis-in/1jk9p55/,1jk9p55,46203,1249,2,1.5,1030,82,65,1249,39.76144,-86.14765,Fletcher Place,Fletcher Place
https://www.apartments.com/8506-westfield-blvd-indianapolis-in/nxzxzyn/,nxzxzyn,46240,1855,1,1,788,59,30,1855,39.90971,-86.13433,North Central,North Central
https://www.apartments.com/36-n-ewing-st-indianapolis-in/zv95hgx/,zv95hgx,46201,1700,2,1,1600,50,40,1700,39.77012,-86.10524,Near Eastside,Near Eastside
https://www.apartments.com/the-marott-apartments-indianapolis-in/cqv6bmf/,cqv6bmf,46208,1185,1,1,609,54,52,1185,39.80517,-86.15595,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/waterfront-terrace-apartments-indianapolis-in/pr9m19s/,pr9m19s,46224,750,1,1,648,26,34,750,39.81831,-86.2466,Eagledale,Eagledale
https://www.apartments.com/circle-city-apartments-indianapolis-in/xbcddnp/,xbcddnp,46202,860,0,1,376,62,57,860,39.78487,-86.15695,Near Northside,Near Northside
https://www.apartments.com/cloverleaf-apartments-townhomes-indianapolis-in/11b7pf4/,11b7pf4,46241,549,1,1,586,43,33,549,39.75402,-86.26146,Garden City,Garden City
https://www.apartments.com/forest-ridge-indianapolis-in/52ygmmm/,52ygmmm,46260,931,1,1,790,4,28,931,39.89281,-86.2015,Crooked Creek,Crooked Creek
https://www.apartments.com/chateau-de-ville-indianapolis-in/shng817/,shng817,46220,855,0,1,520,13,0,855,39.8526,-86.10157,Millersville,Millersville
https://www.apartments.com/greentree-apartments-indianapolis-in/zt52kcx/,zt52kcx,46227,579,1,1,571,57,28,579,39.65224,-86.11846,South Perry,South Perry
https://www.apartments.com/community-place-indianapolis-in/ds91f3k/,ds91f3k,46227,1075,2,1,767,38,26,1075,39.63769,-86.13717,South Perry,South Perry
https://www.apartments.com/avia-lofts-at-founders-road-indianapolis-in/deszx0j/,deszx0j,46268,805,0,1,480,59,32,805,39.91296,-86.2218,College Park,College Park
https://www.apartments.com/sawmill-apartments-indianapolis-in/peg11lr/,peg11lr,46237,799,1,1,650,2,23,799,39.70174,-86.10543,South Emerson,South Emerson
https://www.apartments.com/alpine-studios-indianapolis-in/0mdymh2/,0mdymh2,46221,745,0,1,372,24,20,745,39.69927,-86.26178,Valley Mills,Valley Mills
https://www.apartments.com/crooked-creek-indianapolis-in/2w29ek8/,2w29ek8,46268,899,1,1,700,26,30,899,39.90463,-86.22775,Augusta,Augusta
https://www.apartments.com/fountainhead-apartments-indianapolis-in/zc8hs9x/,zc8hs9x,46260,905,0,1,494,14,31,905,39.90189,-86.1915,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/encore-55-boutique-apartments-indianapolis-in/4kxjcbl/,4kxjcbl,46250,1395,1,1,847,40,30,1395,39.89032,-86.05393,Devonshire,Devonshire
https://www.apartments.com/pheasant-run-indianapolis-in/xwhrc8m/,xwhrc8m,46239,1090,1,1,706,28,15,250,39.75601,-86.02747,Raymond Park,Raymond Park
https://www.apartments.com/10-west-apartments-indianapolis-in/exff7em/,exff7em,46214,899,1,1,788,47,30,899,39.77758,-86.2995,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/m-club-apartments-indianapolis-in/tvqshg8/,tvqshg8,46226,871,0,1,550,8,0,871,39.85914,-86.04565,Indianapolis,Indianapolis
https://www.apartments.com/pier-39-apartments-townhomes-indianapolis-in/e8l367m/,e8l367m,46214,925,1,1,740,31,32,925,39.82098,-86.28792,Bayhead Village,Bayhead Village
https://www.apartments.com/residences-on-ronald-reagan-avon-in/z3sttzz/,z3sttzz,46123,1128,1,1,665,20,0,1128,39.7552,-86.33588,Avon,Avon
https://www.apartments.com/waterside-at-castleton-indianapolis-in/c44rsgf/,c44rsgf,46256,955,1,1,650,35,34,955,39.90718,-86.04016,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/keeneland-crest-apartments-indianapolis-in/f7s4x3t/,f7s4x3t,46237,1200,1,1,830,13,20,1200,39.64775,-86.07163,South Franklin,South Franklin
https://www.apartments.com/mariners-village-apartments-indianapolis-in/kkkbnt8/,kkkbnt8,46214,700,0,1,544,11,26,700,39.80982,-86.28557,Key Meadows,Key Meadows
https://www.apartments.com/roberts-school-flats-indianapolis-in/gvzs7ww/,gvzs7ww,46201,849,0,1,392,44,43,849,39.78059,-86.13234,Near Eastside,Near Eastside
https://www.apartments.com/willow-glen-east-indianapolis-in/0nme9y2/,0nme9y2,46229,700,1,1,649,20,23,700,39.80888,-85.99186,Far Eastside,Far Eastside
https://www.apartments.com/maple-court-indianapolis-in/mkh7pxk/,mkh7pxk,46205,609,1,1,560,60,50,609,39.81998,-86.15521,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/summerwood-on-towne-line-apartments-indianapolis-in/8lwxpw3/,8lwxpw3,46268,1082,1,1,671,46,35,1082,39.909,-86.20508,Augusta,Augusta
https://www.apartments.com/waterfront-pointe-indianapolis-in/vgjx0nf/,vgjx0nf,46214,1050,1,1,722,16,26,1050,39.80898,-86.28207,Key Meadows,Key Meadows
https://www.apartments.com/serenity-manor-independent-living-senior-55-indianapolis-in/rh4lxt1/,rh4lxt1,46219,600,0,1,430,47,0,150,39.78583,-86.04774,Warren Park,Warren Park
https://www.apartments.com/five-twenty-virginia-indianapolis-in/tf7y05c/,tf7y05c,46203,1069,1,1,650,80,60,1069,39.75937,-86.14698,Fletcher Place,Fletcher Place
https://www.apartments.com/oaks-of-eagle-creek-indianapolis-in/f9pykwt/,f9pykwt,46254,825,1,1,649,3,17,825,39.84942,-86.28057,Eagle Creek,Eagle Creek
https://www.apartments.com/aspen-chase-indianapolis-in/3fwd4ye/,3fwd4ye,46254,779,1,1,700,22,18,779,39.85682,-86.25394,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/sherman-village-indianapolis-in/r6c49f2/,r6c49f2,46237,700,1,1,720,8,22,300,39.69968,-86.10054,South Emerson,South Emerson
https://www.apartments.com/the-bristol-camby-in/2cnx9k9/,2cnx9k9,46113,985,1,1,788,2,0,985,39.651,-86.31551,Camby,Camby
https://www.apartments.com/la-joya-apartmemts-indianapolis-in/bqbdfk8/,bqbdfk8,46254,599,1,1,850,8,31,599,39.83684,-86.23683,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/double-creek-flats-plainfield-in/txwe7h8/,txwe7h8,46168,1300,1,1,855,10,0,1300,39.73095,-86.32867,Six Points,Six Points
https://www.apartments.com/the-george-indianapolis-in/xbfg8nm/,xbfg8nm,46254,745,1,1,650,47,25,500,39.85829,-86.23949,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/willow-glen-south-beech-grove-in/yspwdms/,yspwdms,46107,814,1,1,584,22,0,814,39.69633,-86.09569,South Emerson,South Emerson
https://www.apartments.com/el-dorado-apartments-indianapolis-in/ykg55ts/,ykg55ts,46222,549,1,1,555,17,29,549,39.79731,-86.22038,Eagledale,Eagledale
https://www.apartments.com/warren-harbor-apartments-indianapolis-in/xyq576q/,xyq576q,46229,750,1,1,725,43,27,750,39.79841,-86.00411,East Warren,East Warren
https://www.apartments.com/auburn-place-apartments-greenwood-in/mrhlqsh/,mrhlqsh,46142,852,1,1,612,69,0,852,39.62688,-86.12267,Southside Indianapolis,Southside Indianapolis
https://www.apartments.com/waterford-place-apartments-indianapolis-in/z7qvldy/,z7qvldy,46227,895,1,1,650,37,23,300,39.64502,-86.14081,Hill Valley,Hill Valley
https://www.apartments.com/pebble-point-indianapolis-in/25d65cb/,25d65cb,46214,865,1,1,671,9,22,865,39.80953,-86.29266,Key Meadows,Key Meadows
https://www.apartments.com/lakes-of-windsor-indianapolis-in/qhe6kqz/,qhe6kqz,46237,1040,1,1,805,49,22,1040,39.66213,-86.0748,South Franklin,South Franklin
https://www.apartments.com/fountain-parc-indianapolis-in/stmjg25/,stmjg25,46220,1150,1,1,787,39,23,1150,39.86907,-86.08718,Allisonville,Allisonville
https://www.apartments.com/pangea-groves-indianapolis-in/7n3965x/,7n3965x,46205,663,0,1,407,67,37,663,39.84626,-86.13814,Fairgrounds,Fairgrounds
https://www.apartments.com/summit-at-keystone-indianapolis-in/4k5tfcj/,4k5tfcj,46220,961,1,1,700,56,22,961,39.87796,-86.11965,Glendale,Glendale
https://www.apartments.com/river-road-apartments-indianapolis-in/bd3nqyb/,bd3nqyb,46240,720,1,1,470,14,18,720,39.92295,-86.09619,Keystone,Keystone
https://www.apartments.com/english-village-indianapolis-in/n1mpqgq/,n1mpqgq,46239,699,1,1,615,15,21,699,39.75945,-86.03487,East Gate,East Gate
https://www.apartments.com/townes-at-winthrop-indianapolis-in/gnqxshw/,gnqxshw,46220,2300,2,2.5,1800,88,38,2300,39.86745,-86.1411,Broad Ripple,Broad Ripple
https://www.apartments.com/beech-tree-glen-apartments-beech-grove-in/p31f0ct/,p31f0ct,46107,987,2,1,900,48,0,987,39.70864,-86.08366,Beech Grove,Beech Grove
https://www.apartments.com/la-perla-apartments-indianapolis-in/njf4knq/,njf4knq,46224,599,1,1,695,47,34,599,39.81395,-86.25488,Eagledale,Eagledale
https://www.apartments.com/buffalo-creek-apartments-indianapolis-in/9pcxtn7/,9pcxtn7,46227,1008,1,1,653,27,22,1008,39.63598,-86.14637,Hill Valley,Hill Valley
https://www.apartments.com/2936-oxford-ln-indianapolis-in/kbyxn58/,kbyxn58,46218,625,1,1,610,45,34,625,39.80417,-86.1151,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/island-club-indianapolis-in/92neyw5/,92neyw5,46214,1019,1,1,600,12,21,1019,39.81118,-86.29642,Key Meadows,Key Meadows
https://www.apartments.com/buckingham-balmoral-indianapolis-in/nsk3g2n/,nsk3g2n,46208,1045,0,1,600,42,51,300,39.81229,-86.15615,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/windsor-court-indianapolis-in/t033keb/,t033keb,46227,573,1,1,470,62,29,573,39.6603,-86.12355,South Perry,South Perry
https://www.apartments.com/benjamin-court-indianapolis-in/b2m9y49/,b2m9y49,46216,765,1,1,685,41,0,765,39.86068,-86.00166,Indianapolis,Indianapolis
https://www.apartments.com/williamsburg-north-indianapolis-in/12583v4/,12583v4,46220,899,1,1,787,37,25,899,39.87014,-86.09238,Allisonville,Allisonville
https://www.apartments.com/steeplechase-at-shiloh-crossing-avon-in/wg2q5dj/,wg2q5dj,46123,1215,1,1,676,48,0,1215,39.76668,-86.34127,Avon,Avon
https://www.apartments.com/covered-bridge-apartments-indianapolis-in/pxtqp0v/,pxtqp0v,46268,660,1,1,704,42,25,660,39.87621,-86.2419,Augusta,Augusta
https://www.apartments.com/jade-north-apartments-indianapolis-in/900nq35/,900nq35,46220,755,0,1,620,76,39,755,39.87543,-86.14534,Broad Ripple,Broad Ripple
https://www.apartments.com/stone-lake-indianapolis-in/xs5pjtm/,xs5pjtm,46227,693,1,1,637,30,27,693,39.70734,-86.11183,University Heights,University Heights
https://www.apartments.com/fishermans-village-indianapolis-in/tx0get8/,tx0get8,46214,854,0,1,545,7,24,854,39.8114,-86.29096,Key Meadows,Key Meadows
https://www.apartments.com/the-residences-on-56th-street-indianapolis-in/9ls8wv4/,9ls8wv4,46226,999,2,1,830,1,19,999,39.85997,-86.05181,Brendonwood,Brendonwood
https://www.apartments.com/canal-square-indianapolis-in/es6xb9n/,es6xb9n,46202,1095,1,1,484,82,58,1095,39.77224,-86.16547,The Canal,The Canal
https://www.apartments.com/tgm-avalon-lake-indianapolis-in/cybeetg/,cybeetg,46220,935,1,1,630,54,0,935,39.8791,-86.07113,Devonshire,Devonshire
https://www.apartments.com/iron-works-at-keystone-indianapolis-in/ett7jnp/,ett7jnp,46240,1200,0,1,587,41,30,1200,39.91151,-86.11631,North Central,North Central
https://www.apartments.com/sunrise-on-the-monon-carmel-in/65b75sv/,65b75sv,46280,1299,1,1,744,5,0,200,39.93158,-86.13058,Carmel,Carmel
